Date,Open,High,Low,Close,Adj Close,Volume,50_MA,200_MA,Scaled_Close
2008-03-05,63.66999816894531,63.66999816894531,63.66999816894531,63.66999816894531,61.3116569519043,0,,,0.273610703811789
2008-03-06,62.790000915527344,62.790000915527344,62.790000915527344,62.790000915527344,60.46425247192383,0,,,0.2653080600924741
2008-03-07,62.04999923706055,62.04999923706055,62.04999923706055,62.04999923706055,59.75165939331055,0,,,0.25832625388326
2008-03-10,61.41999816894531,61.41999816894531,61.41999816894531,61.41999816894531,59.14499282836914,0,,,0.2523822871367364
2008-03-11,62.150001525878906,62.150001525878906,62.150001525878906,62.150001525878906,59.847957611083984,0,67.02199951171875,,0.25926976066348006
2008-03-12,62.86000061035156,62.86000061035156,62.86000061035156,62.86000061035156,60.53166198730469,0,66.7643995666504,,0.26596849684307633
2008-03-13,61.91999816894531,61.91999816894531,61.91999816894531,61.91999816894531,59.6264762878418,0,66.49579956054687,,0.25709971306452584
2008-03-14,61.459999084472656,61.459999084472656,61.459999084472656,61.459999084472656,59.18351364135742,0,66.23699951171875,,0.25275968984882435
2008-03-17,58.88999938964844,58.88999938964844,58.88999938964844,58.88999938964844,56.70870590209961,0,65.92519943237305,,0.22851212345927485
2008-03-18,60.900001525878906,60.900001525878906,60.900001525878906,60.900001525878906,58.64425659179688,0,65.64719940185547,,0.24747619584400649
2008-03-19,60.59999847412109,60.59999847412109,60.59999847412109,60.59999847412109,58.35536575317383,0,65.3759992980957,,0.2446457114944498
2008-03-20,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,57.97018432617188,0,65.11019935607911,,0.2408717923468805
2008-03-25,62.150001525878906,62.150001525878906,62.150001525878906,62.150001525878906,59.847957611083984,0,64.88239936828613,,0.25926976066348006
2008-03-26,61.810001373291016,61.810001373291016,61.810001373291016,61.810001373291016,59.52055358886719,0,64.64519943237305,,0.2560619095929392
2008-03-27,62.65999984741211,62.65999984741211,62.65999984741211,62.65999984741211,60.33906555175781,0,64.45659950256348,,0.2640815192737398
2008-03-28,62.47999954223633,62.47999954223633,62.47999954223633,62.47999954223633,60.16573333740234,0,64.28239944458008,,0.26238324306044725
2008-03-31,62.25,62.25,62.25,62.25,59.94425582885742,0,64.1145994567871,,0.26021323145259656
2008-04-01,64.01000213623047,64.01000213623047,64.01000213623047,64.01000213623047,61.63906478881836,0,64.0009994506836,,0.2768185908734335
2008-04-02,64.55000305175781,64.55000305175781,64.55000305175781,64.55000305175781,62.1590690612793,0,63.997999572753905,,0.28191341951331095
2008-04-03,64.20999908447266,64.20999908447266,64.20999908447266,64.20999908447266,61.83165740966797,0,63.99219955444336,,0.2787055324516664
2008-04-04,64.41999816894531,64.41999816894531,64.41999816894531,64.41999816894531,62.03387069702149,0,64.05359954833985,,0.2806868427034731
2008-04-07,64.97000122070312,64.97000122070312,64.97000122070312,64.97000122070312,62.56350326538086,0,64.05319961547852,,0.28587604001692446
2008-04-08,64.5,64.5,64.5,64.5,62.11091232299805,0,64.04419967651367,,0.28144164812764916
2008-04-09,64.0199966430664,64.0199966430664,64.0199966430664,64.0199966430664,61.648685455322266,0,64.02519958496094,,0.27691288756480015
2008-04-10,63.86000061035156,63.86000061035156,63.86000061035156,63.86000061035156,61.49462127685547,0,63.988999633789064,,0.27540334869865524
2008-04-11,62.900001525878906,62.900001525878906,62.900001525878906,62.900001525878906,60.5701789855957,0,63.93679962158203,,0.2663458995551643
2008-04-14,62.43000030517578,62.43000030517578,62.43000030517578,62.43000030517578,60.117584228515625,0,63.87979965209961,,0.2619115076658891
2008-04-15,62.720001220703125,62.720001220703125,62.720001220703125,62.720001220703125,60.3968505859375,0,63.8063996887207,,0.26464762334187186
2008-04-16,63.84000015258789,63.84000015258789,63.84000015258789,63.84000015258789,61.4753532409668,0,63.74919975280762,,0.27521464734261125
2008-04-17,63.63999938964844,63.63999938964844,63.63999938964844,63.63999938964844,61.28276824951172,0,63.73299980163574,,0.2733276697732747
2008-04-18,65.18000030517578,65.18000030517578,65.18000030517578,65.18000030517578,62.76573181152344,0,63.731799850463865,,0.28785735026873116
2008-04-21,64.63999938964844,64.63999938964844,64.63999938964844,64.63999938964844,62.2457275390625,0,63.741599807739256,,0.2827625216288536
2008-04-22,64.08000183105469,64.08000183105469,64.08000183105469,64.08000183105469,61.70647430419922,0,63.73379981994629,,0.27747902762403576
2008-04-23,64.72000122070312,64.72000122070312,64.72000122070312,64.72000122070312,62.32276153564453,0,63.743199844360355,,0.2835173270530297
2008-04-24,64.97000122070312,64.97000122070312,64.97000122070312,64.97000122070312,62.56350326538086,0,63.71499992370605,,0.28587604001692446
2008-04-25,65.68000030517578,65.68000030517578,65.68000030517578,65.68000030517578,63.24720764160156,0,63.699799880981445,,0.2925747761965206
2008-04-28,65.95999908447266,65.95999908447266,65.95999908447266,65.95999908447266,63.51683044433594,0,63.69239982604981,,0.29521652319892955
2008-04-29,65.58000183105469,65.58000183105469,65.58000183105469,65.58000183105469,63.150917053222656,0,63.702199935913086,,0.2916313054074041
2008-04-30,66.18000030517578,66.18000030517578,66.18000030517578,66.18000030517578,63.72869491577149,0,63.69819999694824,,0.29729220212431007
2008-05-02,66.5999984741211,66.5999984741211,66.5999984741211,66.5999984741211,64.13312530517578,0,63.69599998474121,,0.30125482262792347
2008-05-05,66.68000030517578,66.68000030517578,66.68000030517578,66.68000030517578,64.21016693115234,0,63.71499992370605,,0.3020096280520995
2008-05-06,66.3499984741211,66.3499984741211,66.3499984741211,66.3499984741211,63.89239883422852,0,63.72639991760254,,0.2988961096640288
2008-05-07,66.91000366210938,66.91000366210938,66.91000366210938,66.91000366210938,64.43164825439453,0,63.76780006408691,,0.30417967565105386
2008-05-08,66.87000274658203,66.87000274658203,66.87000274658203,66.87000274658203,64.39312744140625,0,63.79380012512207,,0.3038022729389658
2008-05-09,66.22000122070312,66.22000122070312,66.22000122070312,66.22000122070312,63.767208099365234,0,63.787200088500974,,0.29766960483639804
2008-05-12,66.52999877929688,66.52999877929688,66.52999877929688,66.52999877929688,64.06571960449219,0,63.784400100708005,,0.30059438587732124
2008-05-13,66.76000213623047,66.76000213623047,66.76000213623047,66.76000213623047,64.28720092773438,0,63.81200019836426,,0.3027644334762756
2008-05-14,66.9800033569336,66.9800033569336,66.9800033569336,66.9800033569336,64.4990463256836,0,63.86600028991699,,0.3048401124016561
2008-05-15,66.95999908447266,66.95999908447266,66.95999908447266,66.95999908447266,64.47978973388672,0,63.930600280761716,,0.30465137505450846
2008-05-16,67.66999816894531,67.66999816894531,67.66999816894531,67.66999816894531,65.16350555419922,0,64.0370002746582,,0.3113501112341046
2008-05-19,68.33000183105469,68.33000183105469,68.33000183105469,68.33000183105469,65.7990493774414,0,64.13020034790038,,0.31757714801024617
2008-05-20,67.30999755859375,67.30999755859375,67.30999755859375,67.30999755859375,64.81683349609375,0,64.22060028076172,,0.3079535588075196
2008-05-21,66.58000183105469,66.58000183105469,66.58000183105469,66.58000183105469,64.1138687133789,0,64.3112003326416,,0.301066157262983
2008-05-22,66.8499984741211,66.8499984741211,66.8499984741211,66.8499984741211,64.37387084960938,0,64.41980033874512,,0.30361353559181825
2008-05-23,65.66000366210938,65.66000366210938,65.66000366210938,65.66000366210938,63.22794723510742,0,64.49000038146973,,0.29238611083158017
2008-05-26,65.75,65.75,65.75,65.75,63.31460571289063,0,64.54780036926269,,0.29323521294712285
2008-05-27,65.80000305175781,65.80000305175781,65.80000305175781,65.80000305175781,63.36276626586914,0,64.62540046691895,,0.29370698433278464
2008-05-28,66.51000213623047,66.51000213623047,66.51000213623047,66.51000213623047,64.04646301269531,0,64.7264005279541,,0.3004057205123808
2008-05-29,66.70999908447266,66.70999908447266,66.70999908447266,66.70999908447266,64.23905181884766,0,64.88280052185058,,0.3022926620906138
2008-05-30,67.0999984741211,67.0999984741211,67.0999984741211,67.0999984741211,64.6146011352539,0,65.00680046081543,,0.3059722485557129
2008-06-02,66.2699966430664,66.2699966430664,66.2699966430664,66.2699966430664,63.81534957885742,0,65.12020042419434,,0.29814130423985274
2008-06-03,66.37000274658203,66.37000274658203,66.37000274658203,66.37000274658203,63.91164779663086,0,65.24360046386718,,0.2990848470111763
2008-06-04,65.86000061035156,65.86000061035156,65.86000061035156,65.86000061035156,63.4205436706543,0,65.31780044555664,,0.29427305240981305
2008-06-05,65.63999938964844,65.63999938964844,65.63999938964844,65.63999938964844,63.20869064331055,0,65.39440040588379,,0.29219737348443253
2008-06-06,64.33000183105469,64.33000183105469,64.33000183105469,64.33000183105469,61.94721221923828,0,65.42780044555664,,0.27983774058793043
2008-06-09,64.44000244140625,64.44000244140625,64.44000244140625,64.44000244140625,62.05313491821289,0,65.46700050354004,,0.28087558005062074
2008-06-10,64.0199966430664,64.0199966430664,64.0199966430664,64.0199966430664,61.648685455322266,0,65.50240043640137,,0.27691288756480015
2008-06-11,62.880001068115234,62.880001068115234,62.880001068115234,62.880001068115234,60.55091857910156,0,65.47980041503907,,0.2661571981991203
2008-06-12,63.4900016784668,63.4900016784668,63.4900016784668,63.4900016784668,61.13832473754883,0,65.45860038757324,,0.2719124635896
2008-06-13,63.970001220703125,63.970001220703125,63.970001220703125,63.970001220703125,61.60054397583008,0,65.45380043029785,,0.27644118816134544
2008-06-16,63.630001068115234,63.630001068115234,63.630001068115234,63.630001068115234,61.27313995361328,0,65.43800048828125,,0.27323333709080455
2008-06-17,64.26000213623047,64.26000213623047,64.26000213623047,64.26000213623047,61.87980651855469,0,65.4238005065918,,0.2791773038373282
2008-06-18,63.619998931884766,63.619998931884766,63.619998931884766,63.619998931884766,61.26350784301758,0,65.40620048522949,,0.27313896841723073
2008-06-19,63.54999923706055,63.54999923706055,63.54999923706055,63.54999923706055,61.196102142333984,0,65.39680053710937,,0.2724785316666285
2008-06-20,62.20000076293945,62.20000076293945,62.20000076293945,62.20000076293945,59.8961067199707,0,65.36360054016113,,0.2597414960580383
2008-06-23,62.29999923706055,62.29999923706055,62.29999923706055,62.29999923706055,59.99240112304688,0,65.35160049438477,,0.2606849668471548
2008-06-24,61.790000915527344,61.790000915527344,61.790000915527344,61.790000915527344,59.50129318237305,0,65.3388005065918,,0.2558732082368951
2008-06-25,62.56999969482422,62.56999969482422,62.56999969482422,62.56999969482422,60.25239944458008,0,65.33580047607421,,0.2632323811670936
2008-06-26,61.06999969482422,61.06999969482422,61.06999969482422,61.06999969482422,58.80796432495117,0,65.28040046691895,,0.2490801033837251
2008-06-27,60.709999084472656,60.709999084472656,60.709999084472656,60.709999084472656,58.46129608154297,0,65.22180046081543,,0.24568355095714012
2008-06-30,60.68000030517578,60.68000030517578,60.68000030517578,60.68000030517578,58.432403564453125,0,65.13180046081543,,0.24540051691862597
2008-07-01,59.709999084472656,59.709999084472656,59.709999084472656,59.709999084472656,57.49833297729492,0,65.03320045471192,,0.2362486991015612
2008-07-02,59.61000061035156,59.61000061035156,59.61000061035156,59.61000061035156,57.40203475952149,0,64.94380043029786,,0.23530522831244483
2008-07-03,60.06999969482422,60.06999969482422,60.06999969482422,60.06999969482422,57.84500503540039,0,64.85080039978027,,0.2396452515281462
2008-07-04,59.29999923706055,59.29999923706055,59.29999923706055,59.29999923706055,57.10351943969727,0,64.73740036010742,,0.23238041128041798
2008-07-07,60.459999084472656,60.459999084472656,60.459999084472656,60.459999084472656,58.22056198120117,0,64.63300033569335,,0.24332483799324545
2008-07-08,59.59999847412109,59.59999847412109,59.59999847412109,59.59999847412109,57.39240646362305,0,64.50580032348633,,0.2352108596388709
2008-07-09,60.380001068115234,60.380001068115234,60.380001068115234,60.380001068115234,58.14352035522461,0,64.40180030822754,,0.24257006856017294
2008-07-10,59.61000061035156,59.61000061035156,59.61000061035156,59.61000061035156,57.40203475952149,0,64.27040031433106,,0.23530522831244483
2008-07-11,58.16999816894531,58.16999816894531,58.16999816894531,58.16999816894531,56.01537704467773,0,64.10180030822754,,0.22171901860610488
2008-07-14,58.619998931884766,58.619998931884766,58.619998931884766,58.619998931884766,56.44871139526367,0,63.94060028076172,,0.22596470913933608
2008-07-15,57.4900016784668,57.4900016784668,57.4900016784668,57.4900016784668,55.36056900024414,0,63.763400344848634,,0.21530335245612642
2008-07-16,58.18999862670898,58.18999862670898,58.18999862670898,58.18999862670898,56.03463363647461,0,63.58900024414063,,0.22190771996214875
2008-07-17,59.290000915527344,59.290000915527344,59.290000915527344,59.290000915527344,57.093894958496094,0,63.43740020751953,,0.2322860785979478
2008-07-18,60.34000015258789,60.34000015258789,60.34000015258789,60.34000015258789,58.10500717163086,0,63.319800186157224,,0.24219266584808496
2008-07-21,60.7400016784668,60.7400016784668,60.7400016784668,60.7400016784668,58.49018096923828,0,63.20400024414062,,0.24596662098675792
2008-07-22,60.90999984741211,60.90999984741211,60.90999984741211,60.90999984741211,58.65388870239258,0,63.08700019836426,,0.24757052852647665
2008-07-23,61.790000915527344,61.790000915527344,61.790000915527344,61.790000915527344,59.50129318237305,0,62.98320014953613,,0.2558732082368951
2008-07-24,60.88999938964844,60.88999938964844,60.88999938964844,60.88999938964844,58.6346321105957,0,62.86180015563965,,0.24738182717043267
2008-07-25,60.84999847412109,60.84999847412109,60.84999847412109,60.84999847412109,58.59610748291016,0,62.72540016174317,,0.24700442445834458
2008-07-28,60.040000915527344,60.040000915527344,60.040000915527344,60.040000915527344,57.81611251831055,0,62.55960014343262,,0.23936221748963205
2008-07-29,60.4900016784668,60.4900016784668,60.4900016784668,60.4900016784668,58.24944686889648,0,62.42320022583008,,0.24360790802286325
2008-07-30,61.06999969482422,61.06999969482422,61.06999969482422,61.06999969482422,58.80796432495117,0,62.313000183105466,,0.2490801033837251
2008-07-31,61.25,61.25,61.25,61.25,58.981292724609375,0,62.20100021362305,,0.25077837959701765
2008-08-01,60.459999084472656,60.459999084472656,60.459999084472656,60.459999084472656,58.22056198120117,0,62.09700012207031,,0.24332483799324545
2008-08-04,60.02000045776367,60.02000045776367,60.02000045776367,60.02000045776367,57.79684829711914,0,61.98240013122559,,0.23917351613358795
2008-08-05,61.619998931884766,61.619998931884766,61.619998931884766,61.619998931884766,59.33758544921875,0,61.89880004882812,,0.2542692647060728
2008-08-06,62.02000045776367,62.02000045776367,62.02000045776367,62.02000045776367,59.7227783203125,0,61.80900001525879,,0.2580432198447459
2008-08-07,61.84999847412109,61.84999847412109,61.84999847412109,61.84999847412109,59.55906295776367,0,61.711800003051756,,0.2564392763139235
2008-08-08,62.02999877929688,62.02999877929688,62.02999877929688,62.02999877929688,59.732398986816406,0,61.61040000915527,,0.25813755252721615
2008-08-11,62.47999954223633,62.47999954223633,62.47999954223633,62.47999954223633,60.16573333740234,0,61.53460006713867,,0.26238324306044725
2008-08-12,62.25,62.25,62.25,62.25,59.94425582885742,0,61.45220001220703,,0.26021323145259656
2008-08-13,60.709999084472656,60.709999084472656,60.709999084472656,60.709999084472656,58.46129608154297,0,61.34919998168945,,0.24568355095714012
2008-08-14,60.900001525878906,60.900001525878906,60.900001525878906,60.900001525878906,58.64425659179688,0,61.25440002441406,,0.24747619584400649
2008-08-15,60.93000030517578,60.93000030517578,60.93000030517578,60.93000030517578,58.67314910888672,0,61.18639999389649,,0.24775922988252064
2008-08-18,60.810001373291016,60.810001373291016,60.810001373291016,60.810001373291016,58.557594299316406,0,61.11379997253418,,0.24662705773736016
2008-08-19,59.380001068115234,59.380001068115234,59.380001068115234,59.380001068115234,57.18055725097656,0,61.02100006103515,,0.23313521670459403
2008-08-20,59.720001220703125,59.720001220703125,59.720001220703125,59.720001220703125,57.50796890258789,0,60.95780006408691,,0.23634306777513503
2008-08-21,58.95000076293945,58.95000076293945,58.95000076293945,58.95000076293945,56.76648712158203,0,60.867000045776365,,0.2290782275274068
2008-08-22,59.95000076293945,59.95000076293945,59.95000076293945,59.95000076293945,57.72944641113281,0,60.786600036621095,,0.23851307938298572
2008-08-25,59.52000045776367,59.52000045776367,59.52000045776367,59.52000045776367,57.31537628173828,0,60.70440002441406,,0.2344560902057985
2008-08-26,59.93000030517578,59.93000030517578,59.93000030517578,59.93000030517578,57.71018981933594,0,60.61779998779297,,0.23832437802694173
2008-08-27,59.75,59.75,59.75,59.75,57.5368537902832,0,60.54040000915527,,0.2366261018136493
2008-08-28,60.68999862670898,60.68999862670898,60.68999862670898,60.68999862670898,58.44203567504883,0,60.483199996948244,,0.24549484960109613
2008-08-29,60.70000076293945,60.70000076293945,60.70000076293945,60.70000076293945,58.45166778564453,0,60.45319999694824,,0.24558921827466995
2008-09-01,60.70000076293945,60.70000076293945,60.70000076293945,60.70000076293945,58.45166778564453,0,60.42120002746582,,0.24558921827466995
2008-09-02,61.61000061035156,61.61000061035156,61.61000061035156,61.61000061035156,59.32796096801758,0,60.417600021362304,,0.25417493202360264
2008-09-03,61.130001068115234,61.130001068115234,61.130001068115234,61.130001068115234,58.86573791503906,0,60.388800048828124,,0.24964620745185717
2008-09-04,59.34999847412109,59.34999847412109,59.34999847412109,59.34999847412109,57.15167236328125,0,60.35440002441406,,0.23285214667497622
2008-09-05,57.90999984741211,57.90999984741211,57.90999984741211,57.90999984741211,55.76501083374024,0,60.29840003967285,,0.21926597295973993
2008-09-08,59.20000076293945,59.20000076293945,59.20000076293945,59.20000076293945,57.00722503662109,0,60.268800048828126,,0.2314369404913016
2008-09-09,58.91999816894531,58.91999816894531,58.91999816894531,58.91999816894531,56.73759460449219,0,60.253000030517576,,0.228795157497789
2008-09-10,58.70000076293945,58.70000076293945,58.70000076293945,58.70000076293945,56.52575302124024,0,60.234800033569336,,0.22671951456351214
2008-09-11,58.400001525878906,58.400001525878906,58.400001525878906,58.400001525878906,56.23685836791992,0,60.20140007019043,,0.2238890662050591
2008-09-12,58.93000030517578,58.93000030517578,58.93000030517578,58.93000030517578,56.74722671508789,0,60.19400009155274,,0.22888952617136282
2008-09-15,57.31999969482422,57.31999969482422,57.31999969482422,57.31999969482422,55.19685745239258,0,60.13120010375977,,0.21369940892530415
2008-09-16,56.380001068115234,56.380001068115234,56.380001068115234,56.380001068115234,54.29167938232422,0,60.06680015563965,,0.2048306611378573
2008-09-17,55.38999938964844,55.38999938964844,55.38999938964844,55.38999938964844,53.33835220336914,0,59.96700012207031,,0.19549014196474856
2008-09-18,55.41999816894531,55.41999816894531,55.41999816894531,55.41999816894531,53.36723709106445,0,59.883200073242186,,0.19577317600326272
2008-09-19,58.5,58.5,58.5,58.5,56.333152770996094,0,59.88980010986328,,0.2248325369941756
2008-09-22,57.720001220703125,57.720001220703125,57.720001220703125,57.720001220703125,55.58204650878906,0,59.87180015563965,,0.21747336406397721
2008-09-23,57.34999847412109,57.34999847412109,57.34999847412109,57.34999847412109,55.22574996948242,0,59.869000091552735,,0.2139824429638183
2008-09-24,57.209999084472656,57.209999084472656,57.209999084472656,57.209999084472656,55.09093475341797,0,59.84940010070801,,0.21266156946261394
2008-09-25,58.34000015258789,58.34000015258789,58.34000015258789,58.34000015258789,56.1790771484375,0,59.83040008544922,,0.22332296213692715
2008-09-26,57.310001373291016,57.310001373291016,57.310001373291016,57.310001373291016,55.187232971191406,0,59.76980010986328,,0.21360507624283398
2008-09-29,54.880001068115234,54.880001068115234,54.880001068115234,54.880001068115234,52.84724044799805,0,59.65260009765625,,0.19067838335448883
2008-09-30,55.11000061035156,55.11000061035156,55.11000061035156,55.11000061035156,53.06871795654297,0,59.53660011291504,,0.19284839496233963
2008-10-01,54.869998931884766,54.869998931884766,54.869998931884766,54.869998931884766,52.83761215209961,0,59.39820007324219,,0.19058401468091513
2008-10-02,53.5,53.5,53.5,53.5,51.51835250854492,0,59.25040008544922,,0.17765827771628095
2008-10-03,54.790000915527344,54.790000915527344,54.790000915527344,54.790000915527344,52.76057434082031,0,59.12920013427734,,0.18982924524784262
2008-10-06,50.90999984741211,50.90999984741211,50.90999984741211,50.90999984741211,49.02428817749024,0,58.946600112915036,,0.15322200997068736
2008-10-07,50.34000015258789,50.34000015258789,50.34000015258789,50.34000015258789,48.47540283203125,0,58.743600082397464,,0.14784414729229567
2008-10-08,47.380001068115234,47.380001068115234,47.380001068115234,47.380001068115234,45.625038146972656,0,58.46980010986328,,0.11991699443764686
2008-10-09,46.18999862670898,46.18999862670898,46.18999862670898,46.18999862670898,44.4791145324707,0,58.16860008239746,,0.10868949769520159
2008-10-10,42.95000076293945,42.95000076293945,42.95000076293945,42.95000076293945,41.35912704467773,0,57.818400115966796,62.8568500328064,0.07812059783814396
2008-10-13,47.84000015258789,47.84000015258789,47.84000015258789,47.84000015258789,46.06800079345703,0,57.57480010986328,62.71735004425049,0.12425701765334835
2008-10-14,49.13999938964844,49.13999938964844,49.13999938964844,49.13999938964844,47.3198471069336,0,57.325200119018554,62.58630004882812,0.13652231786738023
2008-10-15,45.95000076293945,45.95000076293945,45.95000076293945,45.95000076293945,44.248008728027344,0,57.00380012512207,62.44405004501343,0.10642515340488073
2008-10-16,43.68999862670898,43.68999862670898,43.68999862670898,43.68999862670898,42.07171249389648,0,56.64060012817383,62.290100021362306,0.08510236805625426
2008-10-17,45.18999862670898,45.18999862670898,45.18999862670898,45.18999862670898,43.51615905761719,0,56.30380012512207,62.14204999923706,0.09925464583962268
2008-10-20,45.68999862670898,45.68999862670898,45.68999862670898,45.68999862670898,43.99763870239258,0,55.96800010681152,61.99969997406006,0.10397207176741213
2008-10-21,45.220001220703125,45.220001220703125,45.220001220703125,45.220001220703125,43.54505157470703,0,55.627400131225585,61.85834999084473,0.09953771586924054
2008-10-22,43.20000076293945,43.20000076293945,43.20000076293945,43.20000076293945,41.59986877441406,0,55.27720016479492,61.706649990081786,0.08047931080203868
2008-10-23,42.709999084472656,42.709999084472656,42.709999084472656,42.709999084472656,41.128021240234375,0,54.913400115966795,61.55184999465942,0.07585621755671945
2008-10-24,40.59999847412109,40.59999847412109,40.59999847412109,40.59999847412109,39.096168518066406,0,54.5068000793457,61.39440000534058,0.055948674382871266
2008-10-27,40.959999084472656,40.959999084472656,40.959999084472656,40.959999084472656,39.44283676147461,0,54.109800033569336,61.24324998855591,0.05934522680945631
2008-10-28,45.58000183105469,45.58000183105469,45.58000183105469,45.58000183105469,43.891719818115234,0,53.833800048828124,61.11795000076294,0.10293426829582553
2008-10-29,45.43999862670898,45.43999862670898,45.43999862670898,45.43999862670898,43.75689315795898,0,53.54819999694824,60.99669998168945,0.1016133588035174
